source_dataset,pid,name,noneng-name,owner,areas,subnat,status,start-year,capacity,capacity-display,Cement-Capacity-(millions-metric-tonnes-per-annum),Clinker-Capacity-(millions-metric-tonnes-per-annum),prod-type,latitude,longitude,Latitude,Longitude,url,altf-yn,areas-subnat-sat-display,capacity-details,capacity-table,ccs-yn,cem-type,claycal-yn,color,loc-owner,location-accuracy,name-search,owner-search,plant-type,scaling-capacity,status-legend,tracker-acro,tracker-custom,tracker-display,units-of-m
cement,P100000124994,"Feixian Yizhou Cement Co., Ltd. Cement Plant",费县沂州水泥有限公司 (Chinese),Feixian Yizhou Cement Co Ltd [100.0%],China;,Shandong,operating,2008,5,5,5,3.65,dry,35.292737,117.888662,35.292737,117.888662,"https://www.gem.wiki/Feixian_Yizhou_Cement_Co.,_Ltd._Cement_Plant",no,"Shandong, China",5,5,no,opc,no,grey,费县沂州水泥有限公司 (Chinese) [100%],exact,"Feixian Yizhou Cement Co., Ltd. Cement Plant",Feixian Yizhou Cement Co Ltd [100.0%],integrated,5.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000124995,Henan Mengdian Group Cement Co. Cement Plant,河南孟电集团水泥有限公司 (Chinese),Henan Mengdian Group Cement Co [100.0%],China;,Henan,operating,2002,6.5,6.5,6.5,5.0,dry,35.486572,113.849626,35.486572,113.849626,https://www.gem.wiki/Henan_Mengdian_Group_Cement_Co._Cement_Plant,no,"Henan, China",6.5,6.5,no,opc,no,grey,河南孟电集团水泥有限公司 (Chinese) [100%],exact,Henan Mengdian Group Cement Co. Cement Plant,Henan Mengdian Group Cement Co [100.0%],integrated,6.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000124996,Henan Taiyangshi Group Cement Co. Cement Plant,河南省太阳石集团水泥有限公司 (Chinese),Henan Taiyangshi Group Cement Co [100.0%],China;,Henan,operating,2007,4,4,4,>0,dry,35.553288,113.780174,35.553288,113.780174,https://www.gem.wiki/Henan_Taiyangshi_Group_Cement_Co._Cement_Plant,no,"Henan, China",4,4,no,opc,no,grey,河南省太阳石集团水泥有限公司 (Chinese) [100%],exact,Henan Taiyangshi Group Cement Co. Cement Plant,Henan Taiyangshi Group Cement Co [100.0%],integrated,4.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000124997,"Shandong Juzhou Cement Co.,Ltd. Cement Plant",山东莒州水泥有限公司 (Chinese),Shandong Juzhou Cement [100.0%],China;,Shandong,operating,2013,10,10,10,>0,dry,35.722736,118.911196,35.722736,118.911196,"https://www.gem.wiki/Shandong_Juzhou_Cement_Co.,Ltd._Cement_Plant",no,"Shandong, China",10,10,no,unknown,no,,山东莒州水泥有限公司 (Chinese) [100%],exact,"Shandong Juzhou Cement Co.,Ltd. Cement Plant",Shandong Juzhou Cement [100.0%],integrated,10.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000124998,Lanzhou Licorice Environmental Building Materials Co. Cement Plant,兰州甘草环保建材有限责任公司 (Chinese),Lanzhou Licorice Environmental Building Materials Co [100.0%],China;,Gansu,mothballed,1983,2,2,2,1.6,dry,35.789176,104.287528,35.789176,104.287528,https://www.gem.wiki/Lanzhou_Licorice_Environmental_Building_Materials_Co._Cement_Plant,no,"Gansu, China",2,2,no,opc,no,grey,兰州甘草环保建材有限责任公司 (Chinese) [100%],exact,Lanzhou Licorice Environmental Building Materials Co. Cement Plant,Lanzhou Licorice Environmental Building Materials Co [100.0%],integrated,2.0,mothballed-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000124999,"Gansu Sanyi Cement Co., Ltd. Cement Plant",甘肃三易水泥有限责任公司 (Chinese),Gansu Sanyi Cement Co Ltd [100.0%],China;,Gansu,operating,2011,1.2,1.2,1.2,1.1,dry,35.7916,103.720684,35.7916,103.720684,"https://www.gem.wiki/Gansu_Sanyi_Cement_Co.,_Ltd._Cement_Plant",no,"Gansu, China",1.2,1.2,no,opc,no,grey,甘肃三易水泥有限责任公司 (Chinese) [100%],exact,"Gansu Sanyi Cement Co., Ltd. Cement Plant",Gansu Sanyi Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125003,Changzhi Huatai New Material Technology Co. Cement Plant,长治华泰新材料科技有限公司 (长治县三元王庄华泰水泥有限公司) (Chinese),Changzhi Huatai New Material Technology Co [100.0%],China;,Shanxi,operating,2006,1,1,1,n/a,n/a,36.048616,113.093144,36.048616,113.093144,https://www.gem.wiki/Changzhi_Huatai_New_Material_Technology_Co._Cement_Plant,n/a,"Shanxi, China",1,1,n/a,unknown,n/a,,长治华泰新材料科技有限公司 (长治县三元王庄华泰水泥有限公司) (Chinese) [100%],exact,Changzhi Huatai New Material Technology Co. Cement Plant,Changzhi Huatai New Material Technology Co [100.0%],grinding,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125005,Anyang Pengdi Cement Co. Cement Plant,安阳市鹏迪水泥有限责任公司 (Chinese),Anyang Pengdi Cement Co [100.0%],China;,Henan,operating,,0.008,>0,>0,n/a,n/a,36.15685,114.099976,36.15685,114.099976,https://www.gem.wiki/Anyang_Pengdi_Cement_Co._Cement_Plant,n/a,"Henan, China",0.008,0.008,n/a,unknown,n/a,,安阳市鹏迪水泥有限责任公司 (Chinese) [100%],exact,Anyang Pengdi Cement Co. Cement Plant,Anyang Pengdi Cement Co [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125006,Feicheng Mishan Cement Limited Company Cement Plant,肥城米山水泥有限公司 (Chinese),Feicheng Mishan Cement Co Ltd [100.0%],China;,Shandong,retired,2012,2.6,2.6,2.6,2.92,dry,36.157922,116.641194,36.157922,116.641194,https://www.gem.wiki/Feicheng_Mishan_Cement_Limited_Company_Cement_Plant,no,"Shandong, China",2.6,2.6,no,unknown,no,,肥城米山水泥有限公司 (Chinese) [100%],exact,Feicheng Mishan Cement Limited Company Cement Plant,Feicheng Mishan Cement Co Ltd [100.0%],integrated,2.6,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125008,"Gonghe County Qilian Shan Jinhe Cement Co.,Ltd. Cement Plant",共和县祁连山金河水泥有限责任公司 (Chinese),Gonghe County Qilian Shan Jinhe Cement Co Ltd [100.0%],China;,Qinghai,operating,2011,0.008,>0,>0,0.73,dry,36.269977,100.576897,36.269977,100.576897,"https://www.gem.wiki/Gonghe_County_Qilian_Shan_Jinhe_Cement_Co.,Ltd._Cement_Plant",no,"Qinghai, China",0.008,0.008,no,opc,no,grey,共和县祁连山金河水泥有限责任公司 (Chinese) [100%],exact,"Gonghe County Qilian Shan Jinhe Cement Co.,Ltd. Cement Plant",Gonghe County Qilian Shan Jinhe Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125011,Shandong Linqu Shengwei Special Type Cement Limited Company Cement Plant,山东临朐胜潍特种水泥有限公司 (Chinese),Shandong Linqu Shengwei Special Cement [100.0%],China;,Shandong,operating,1994,0.5,0.5,0.5,>0,dry,36.425814,118.494322,36.425814,118.494322,https://www.gem.wiki/Shandong_Linqu_Shengwei_Special_Type_Cement_Limited_Company_Cement_Plant,no,"Shandong, China",0.5,0.5,no,unknown,no,,山东临朐胜潍特种水泥有限公司 (Chinese) [100%],exact,Shandong Linqu Shengwei Special Type Cement Limited Company Cement Plant,Shandong Linqu Shengwei Special Cement [100.0%],integrated,0.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125012,Qinghai Taining Cement Limited Company Cement Plant,青海泰宁水泥有限公司 (Chinese),Qinghai Taining Cement Co Ltd [100.0%],China;,Qinghai,operating,,0.6,0.6,0.6,0.73,dry,36.484143,102.257909,36.484143,102.257909,https://www.gem.wiki/Qinghai_Taining_Cement_Limited_Company_Cement_Plant,no,"Qinghai, China",0.6,0.6,no,unknown,no,,青海泰宁水泥有限公司 (Chinese) [100%],exact,Qinghai Taining Cement Limited Company Cement Plant,Qinghai Taining Cement Co Ltd [100.0%],integrated,0.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125013,Qinghai Jinding Group Cement Company Cement Plant,青海金鼎水泥有限公司 (Chinese),Qinghai Jinding Cement Co Ltd [100.0%],China;,Qinghai,mothballed,,2.4,2.4,2.4,1.8,dry,36.494599,102.272535,36.494599,102.272535,https://www.gem.wiki/Qinghai_Jinding_Group_Cement_Company_Cement_Plant,no,"Qinghai, China",2.4,2.4,no,unknown,no,,青海金鼎水泥有限公司 (Chinese) [100%],exact,Qinghai Jinding Group Cement Company Cement Plant,Qinghai Jinding Cement Co Ltd [100.0%],integrated,2.4,mothballed-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125016,Baiyin Wanghun Cement Co. Cement Plant,白银市王岘水泥有限公司 (Chinese),Baiyin Wanghun Cement Co [100.0%],China;,Gansu,operating,2010,1.4,1.4,1.4,>0,dry,36.569144,104.190668,36.569144,104.190668,https://www.gem.wiki/Baiyin_Wanghun_Cement_Co._Cement_Plant,no,"Gansu, China",1.4,1.4,no,opc,no,grey,白银市王岘水泥有限公司 (Chinese) [100%],exact,Baiyin Wanghun Cement Co. Cement Plant,Baiyin Wanghun Cement Co [100.0%],integrated,1.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125017,Zibo Shanshui Cement Company Cement Plant,淄博山水水泥有限公司 (Chinese),Zibo Shanshui Cement Co Ltd [100.0%],China;,Shandong,operating,2005,0.008,>0,>0,1.46,dry,36.627719,117.752907,36.627719,117.752907,https://www.gem.wiki/Zibo_Shanshui_Cement_Company_Cement_Plant,no,"Shandong, China",0.008,0.008,no,unknown,no,,淄博山水水泥有限公司 (Chinese) [100%],exact,Zibo Shanshui Cement Company Cement Plant,Zibo Shanshui Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125019,Wuan Xinfeng Cement Co. Cement Plant,武安市新峰水泥有限责任公司 (Chinese),Wu'an Xinfeng Cement Co Ltd [100.0%],China;,Hebei,operating,2006,1.5,1.5,1.5,4.1,dry,36.67268,114.109795,36.67268,114.109795,https://www.gem.wiki/Wuan_Xinfeng_Cement_Co._Cement_Plant,no,"Hebei, China",1.5,1.5,no,opc,no,grey,武安市新峰水泥有限责任公司 (Chinese) [100%],exact,Wuan Xinfeng Cement Co. Cement Plant,Wu'an Xinfeng Cement Co Ltd [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125020,Zibo Luzhong Cement Co. Cement Plant,淄博鲁中水泥有限公司 (Chinese),Zibo Luzhong Cement Co Ltd [100.0%],China;,Shandong,operating,,0.008,>0,>0,2.56,dry,36.699864,118.094104,36.699864,118.094104,https://www.gem.wiki/Zibo_Luzhong_Cement_Co._Cement_Plant,no,"Shandong, China",0.008,0.008,no,blended,no,grey,淄博鲁中水泥有限公司 (Chinese) [100%],exact,Zibo Luzhong Cement Co. Cement Plant,Zibo Luzhong Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125023,Shahe Shuangji Cement Co Cement Plant,沙河市双基水泥有限公司 (Chinese),Shahe Shuangji Cement Co Ltd [100.0%],China;,Hebei,operating,,0.008,>0,>0,1.83,dry,36.919179,114.315387,36.919179,114.315387,https://www.gem.wiki/Shahe_Shuangji_Cement_Co_Cement_Plant,no,"Hebei, China",0.008,0.008,no,opc,no,grey,沙河市双基水泥有限公司 (Chinese) [100%],exact,Shahe Shuangji Cement Co Cement Plant,Shahe Shuangji Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125024,Hebei Xianweng Cement Company Limited Cement Plant,河北仙翁水泥股份有限公司 (Chinese),Hebei Xianweng Cement Co Ltd [100.0%],China;,Hebei,retired,,1.2,1.2,1.2,1.1,dry,37.066125,114.335701,37.066125,114.335701,https://www.gem.wiki/Hebei_Xianweng_Cement_Company_Limited_Cement_Plant,no,"Hebei, China",1.2,1.2,no,unknown,no,,河北仙翁水泥股份有限公司 (Chinese) [100%],exact,Hebei Xianweng Cement Company Limited Cement Plant,Hebei Xianweng Cement Co Ltd [100.0%],integrated,1.2,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125029,Shanxi Changsheng Cement Limited Company Cement Plant,山西昌盛水泥有限公司 (Chinese),Shanxi Changsheng Cement Co Ltd [100.0%],China;,Shanxi,operating,,0.008,>0,>0,n/a,n/a,37.501467,112.041216,37.501467,112.041216,https://www.gem.wiki/Shanxi_Changsheng_Cement_Limited_Company_Cement_Plant,n/a,"Shanxi, China",0.008,0.008,n/a,unknown,n/a,,山西昌盛水泥有限公司 (Chinese) [100%],exact,Shanxi Changsheng Cement Limited Company Cement Plant,Shanxi Changsheng Cement Co Ltd [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125030,"Shanxi Jinhu Cement Co., Ltd. Cement Plant",山西金虎水泥有限责任公司 (Chinese),Shanxi Jinhu Cement Co Ltd [100.0%],China;,Shanxi,operating,2005,0.5,0.5,0.5,1.46,dry,37.56758,111.978607,37.56758,111.978607,"https://www.gem.wiki/Shanxi_Jinhu_Cement_Co.,_Ltd._Cement_Plant",no,"Shanxi, China",0.5,0.5,no,unknown,no,,山西金虎水泥有限责任公司 (Chinese) [100%],exact,"Shanxi Jinhu Cement Co., Ltd. Cement Plant",Shanxi Jinhu Cement Co Ltd [100.0%],integrated,0.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125032,Longkou Fanlin Cement Limited Company Cement Plant,龙口市泛林水泥有限公司 (Chinese),Longkou Fanlin Cement Co Ltd [100.0%],China;,Shandong,operating,1983,4,4,4,2.37,dry,37.699536,120.600136,37.699536,120.600136,https://www.gem.wiki/Longkou_Fanlin_Cement_Limited_Company_Cement_Plant,no,"Shandong, China",4,4,no,opc,no,grey,龙口市泛林水泥有限公司 (Chinese) [100%],exact,Longkou Fanlin Cement Limited Company Cement Plant,Longkou Fanlin Cement Co Ltd [100.0%],integrated,4.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125033,Yantai Penglai Shenpeng Cement Factory Cement Plant,烟台市蓬莱区沈蓬水泥厂 (Chinese),Yantai Penglai Shenpeng Cement Factory [100.0%],China;,Shandong,operating,,0.6,0.6,0.6,n/a,n/a,37.70428,120.619365,37.70428,120.619365,https://www.gem.wiki/Yantai_Penglai_Shenpeng_Cement_Factory_Cement_Plant,n/a,"Shandong, China",0.6,0.6,n/a,opc,n/a,,烟台市蓬莱区沈蓬水泥厂 (Chinese) [100%],exact,Yantai Penglai Shenpeng Cement Factory Cement Plant,Yantai Penglai Shenpeng Cement Factory [100.0%],grinding,0.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125034,"Yecheng Tianshan Cement Co., Ltd. Cement Plant",叶城天山水泥有限责任公司 (Chinese),Yecheng Tianshan Cement Co Ltd [100.0%],China;,Xinjiang,operating,2011,1,1,1,1.46,dry,37.817388,77.459275,37.817388,77.459275,"https://www.gem.wiki/Yecheng_Tianshan_Cement_Co.,_Ltd._Cement_Plant",no,"Xinjiang, China",1,1,no,unknown,no,,叶城天山水泥有限责任公司 (Chinese) [100%],exact,"Yecheng Tianshan Cement Co., Ltd. Cement Plant",Yecheng Tianshan Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125036,Shanxi Jinhuinan Baishui Ni Company Cement Plant,山西晋汇南白水泥有限公司 (Chinese),Shanxi Jinhuinan White Cement Co Ltd [100.0%],China;,Shanxi,operating,2011,,n/a,n/a,0.73,dry,38.183338,112.648024,38.183338,112.648024,https://www.gem.wiki/Shanxi_Jinhuinan_Baishui_Ni_Company_Cement_Plant,no,"Shanxi, China",,,no,unknown,no,,山西晋汇南白水泥有限公司 (Chinese) [100%],exact,Shanxi Jinhuinan Baishui Ni Company Cement Plant,Shanxi Jinhuinan White Cement Co Ltd [100.0%],clinker only,1.5719178536863079,operating,GCCT,GCCT,Cement and Concrete,
cement,P100000125038,Ningxia Yinghai Tianchen Building Materials Co. Cement Plant,宁夏瀛海天琛建材有限公司 (Chinese),Ningxia Yinghai Tianchen Building Materials Co [100.0%],China;,Ningxia,operating,,2.1,2.1,2.1,1.83,dry,38.205022,105.967521,38.205022,105.967521,https://www.gem.wiki/Ningxia_Yinghai_Tianchen_Building_Materials_Co._Cement_Plant,no,"Ningxia, China",2.1,2.1,no,opc,no,grey,宁夏瀛海天琛建材有限公司 (Chinese) [100%],exact,Ningxia Yinghai Tianchen Building Materials Co. Cement Plant,Ningxia Yinghai Tianchen Building Materials Co [100.0%],integrated,2.1,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125039,Inner Mongolia Songta Cement Co. Cement Plant,内蒙古松塔水泥有限责任公司 (Chinese),Inner Mongolia Songta Cement Co [100.0%],China;,Inner Mongolia,operating,1975,0.008,>0,>0,0.91,dry,38.381779,105.691346,38.381779,105.691346,https://www.gem.wiki/Inner_Mongolia_Songta_Cement_Co._Cement_Plant,no,"Inner Mongolia, China",0.008,0.008,no,opc,no,grey,内蒙古松塔水泥有限责任公司 (Chinese) [100%],exact,Inner Mongolia Songta Cement Co. Cement Plant,Inner Mongolia Songta Cement Co [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125040,Jinchang Cement (Group) Co. Cement Plant,金昌水泥（集团）有限责任公司 (Chinese),Jinchang Cement (Group) Co [100.0%],China;,Gansu,operating,2001,0.75,0.75,0.75,0.37,dry,38.400345,102.087189,38.400345,102.087189,https://www.gem.wiki/Jinchang_Cement_(Group)_Co._Cement_Plant,no,"Gansu, China",0.75,0.75,no,blended,no,grey,金昌水泥（集团）有限责任公司 (Chinese) [100%],exact,Jinchang Cement (Group) Co. Cement Plant,Jinchang Cement (Group) Co [100.0%],integrated,0.75,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125042,"Jinchang Cement （Group） Co., Ltd. New Type Ganfa Cement Erchang Cement Plant",金昌水泥（集团）有限责任公司 新型干法水泥二厂 (Chinese),"Jinchang Cement (Group) Co., Ltd. New Type Ganfa Cement Erchang [100.0%]",China;,Gansu,operating,,0.008,>0,>0,>0,dry,38.517241,102.303972,38.517241,102.303972,"https://www.gem.wiki/Jinchang_Cement_（Group）_Co.,_Ltd._New_Type_Ganfa_Cement_Erchang_Cement_Plant",no,"Gansu, China",0.008,0.008,no,unknown,no,,金昌水泥（集团）有限责任公司 新型干法水泥二厂 (Chinese) [100%],exact,"Jinchang Cement （Group） Co., Ltd. New Type Ganfa Cement Erchang Cement Plant","Jinchang Cement (Group) Co., Ltd. New Type Ganfa Cement Erchang [100.0%]",integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125043,Yingjisha Shanshui Cement Co. Cement Plant,英吉沙山水水泥有限公司 (Chinese),Yingjisha Shanshui Cement Co Ltd [100.0%],China;,Xinjiang,operating,2012,1,1,1,1.83,dry,38.658046,76.170478,38.658046,76.170478,https://www.gem.wiki/Yingjisha_Shanshui_Cement_Co._Cement_Plant,no,"Xinjiang, China",1,1,no,unknown,no,,英吉沙山水水泥有限公司 (Chinese) [100%],exact,Yingjisha Shanshui Cement Co. Cement Plant,Yingjisha Shanshui Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125044,"Zhangye Shandan Tieqi Cement Co.,Ltd. Cement Plant",张掖市山丹铁骑水泥有限责任公司 (Chinese),Zhangye Shandan Tieqi Cement Co Ltd [100.0%],China;,Gansu,operating,2011,1,1,1,0.91,dry,38.852846,100.814987,38.852846,100.814987,"https://www.gem.wiki/Zhangye_Shandan_Tieqi_Cement_Co.,Ltd._Cement_Plant",no,"Gansu, China",1,1,no,unknown,no,grey,张掖市山丹铁骑水泥有限责任公司 (Chinese) [100%],exact,"Zhangye Shandan Tieqi Cement Co.,Ltd. Cement Plant",Zhangye Shandan Tieqi Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125046,Daixian Hongwei Cement Co. Cement Plant,代县宏威水泥有限责任公司 (Chinese),Daixian Hongwei Cement Co [100.0%],China;,Shanxi,operating,2013,2,2,2,1.64,dry,39.102306,112.815142,39.102306,112.815142,https://www.gem.wiki/Daixian_Hongwei_Cement_Co._Cement_Plant,no,"Shanxi, China",2,2,no,opc,no,grey,代县宏威水泥有限责任公司 (Chinese) [100%],exact,Daixian Hongwei Cement Co. Cement Plant,Daixian Hongwei Cement Co [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125047,Dalian Cement Group Co. Cement Plant,大连水泥集团有限公司大连水泥厂 (Chinese),Dalian Cement Group Co [100.0%],China;,Liaoning,operating,1907,2.4,2.4,2.4,1.83,dry,39.264532,121.678608,39.264532,121.678608,https://www.gem.wiki/Dalian_Cement_Group_Co._Cement_Plant,no,"Liaoning, China",2.4,2.4,no,opc,no,,大连水泥集团有限公司大连水泥厂 (Chinese) [100%],exact,Dalian Cement Group Co. Cement Plant,Dalian Cement Group Co [100.0%],integrated,2.4,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125048,"Hebei Jinglan Cement Co.,Ltd. Cement Plant",河北京兰水泥有限公司 (Chinese),Hebei Jinglan Cement Co Ltd [100.0%],China;,Hebei,operating,,0.008,>0,>0,1.83,dry,39.287558,115.342038,39.287558,115.342038,"https://www.gem.wiki/Hebei_Jinglan_Cement_Co.,Ltd._Cement_Plant",no,"Hebei, China",0.008,0.008,no,opc,no,grey,河北京兰水泥有限公司 (Chinese) [100%],exact,"Hebei Jinglan Cement Co.,Ltd. Cement Plant",Hebei Jinglan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125049,Shule County Xinsen Cement Co. Cement Plant,疏勒县新森水泥有限责任公司 (Chinese),Shule County Xinsen Cement Co Ltd [100.0%],China;,Xinjiang,operating,,1,1,1,0.77,dry,39.346143,76.095939,39.346143,76.095939,https://www.gem.wiki/Shule_County_Xinsen_Cement_Co._Cement_Plant,no,"Xinjiang, China",1,1,no,unknown,no,,疏勒县新森水泥有限责任公司 (Chinese) [100%],exact,Shule County Xinsen Cement Co. Cement Plant,Shule County Xinsen Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125051,Jungar Banner Cast City Cement Co. Cement Plant,准格尔旗铸城水泥有限责任公司 (Chinese),Jungar Banner Cast City Cement Co [100.0%],China;,Inner Mongolia,operating,1971,1.2,1.2,1.2,1.1,dry,39.432886,111.239298,39.432886,111.239298,https://www.gem.wiki/Jungar_Banner_Cast_City_Cement_Co._Cement_Plant,no,"Inner Mongolia, China",1.2,1.2,no,unknown,no,,准格尔旗铸城水泥有限责任公司 (Chinese) [100%],exact,Jungar Banner Cast City Cement Co. Cement Plant,Jungar Banner Cast City Cement Co [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125052,Aksu Tianshan Duolang Cement Limited Liability Company Kashi Branch Cement Plant,阿克苏天山多浪水泥有限责任公司喀什分公司 (Chinese),Aksu Tianshan Duolang Cement Limited Liability Company Kashi Branch [100.0%],China;,Xinjiang,operating,,0.008,>0,>0,>0,dry,39.523493,76.060034,39.523493,76.060034,https://www.gem.wiki/Aksu_Tianshan_Duolang_Cement_Limited_Liability_Company_Kashi_Branch_Cement_Plant,no,"Xinjiang, China",0.008,0.008,no,unknown,no,,阿克苏天山多浪水泥有限责任公司喀什分公司 (Chinese) [100%],exact,Aksu Tianshan Duolang Cement Limited Liability Company Kashi Branch Cement Plant,Aksu Tianshan Duolang Cement Limited Liability Company Kashi Branch [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125053,"Tangshan Yaodong Cement Co.,Ltd. Cement Plant",唐山耀东水泥有限公司 (Chinese),Tangshan Yaodong Cement Co Ltd [100.0%],China;,Hebei,operating,,1.2,1.2,1.2,1.46,dry,39.58648,118.517732,39.58648,118.517732,"https://www.gem.wiki/Tangshan_Yaodong_Cement_Co.,Ltd._Cement_Plant",no,"Hebei, China",1.2,1.2,no,opc,no,grey,唐山耀东水泥有限公司 (Chinese) [100%],exact,"Tangshan Yaodong Cement Co.,Ltd. Cement Plant",Tangshan Yaodong Cement Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125054,"Gansu Hengya Cement Co., Ltd. Cement Plant",甘肃恒亚水泥有限公司 (Chinese),Gansu Hengya Cement Co Ltd [100.0%],China;,Gansu,operating,2013,1.6,1.6,1.6,1.2,dry,39.592887,94.308437,39.592887,94.308437,"https://www.gem.wiki/Gansu_Hengya_Cement_Co.,_Ltd._Cement_Plant",no,"Gansu, China",1.6,1.6,no,opc,no,grey,甘肃恒亚水泥有限公司 (Chinese) [100%],exact,"Gansu Hengya Cement Co., Ltd. Cement Plant",Gansu Hengya Cement Co Ltd [100.0%],integrated,1.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125056,"Kezhou Tianshan Cement Co., Ltd. Cement Plant",克州天山水泥有限责任公司 (Chinese),Kezhou Tianshan Cement Co Ltd [100.0%],China;,Xinjiang,operating,,0.008,>0,>0,>0,dry,39.649227,75.90003,39.649227,75.90003,"https://www.gem.wiki/Kezhou_Tianshan_Cement_Co.,_Ltd._Cement_Plant",no,"Xinjiang, China",0.008,0.008,no,opc,no,grey,克州天山水泥有限责任公司 (Chinese) [100%],exact,"Kezhou Tianshan Cement Co., Ltd. Cement Plant",Kezhou Tianshan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125057,Beijing Lima Cement Limited Company Cement Plant,北京立马水泥有限公司 (Chinese),Beijing Lima Cement Co Ltd [100.0%],China;,Beijing,operating,,0.008,>0,>0,0.73,dry,39.675371,115.867896,39.675371,115.867896,https://www.gem.wiki/Beijing_Lima_Cement_Limited_Company_Cement_Plant,no,"Beijing, China",0.008,0.008,no,opc,no,grey,北京立马水泥有限公司 (Chinese) [100%],exact,Beijing Lima Cement Limited Company Cement Plant,Beijing Lima Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125059,Tangshan Yannan Cement Co. Cement Plant,唐山市燕南水泥有限公司 (Chinese),Tangshan Yannan Cement Co Ltd [100.0%],China;,Hebei,operating,2012,0.008,>0,>0,1.5,dry,39.758571,118.501714,39.758571,118.501714,https://www.gem.wiki/Tangshan_Yannan_Cement_Co._Cement_Plant,no,"Hebei, China",0.008,0.008,yes,opc,no,grey,唐山市燕南水泥有限公司 (Chinese) [100%],exact,Tangshan Yannan Cement Co. Cement Plant,Tangshan Yannan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125060,"Inner Mongolia Mengxi Cement Co.,Ltd. Cement Plant",内蒙古蒙西水泥股份有限公司 (Chinese),Inner Mongolia Mengxi Cement Co Ltd [100.0%],China;,Inner Mongolia,operating,2010,2,2,2,3.5,dry,39.820302,106.785571,39.820302,106.785571,"https://www.gem.wiki/Inner_Mongolia_Mengxi_Cement_Co.,Ltd._Cement_Plant",no,"Inner Mongolia, China",2,2,no,opc,no,grey,内蒙古蒙西水泥股份有限公司 (Chinese) [100%],exact,"Inner Mongolia Mengxi Cement Co.,Ltd. Cement Plant",Inner Mongolia Mengxi Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
