source_dataset,id,pid,name,unit-name,noneng-name,owner,parent,areas,subnat,status,start-year,capacity,annual-co2-(million-tonnes-/-annum),lifetime-co2-(million-tonnes),capacity-factor,heat-rate-(btu-per-kwh),emission-factor-(kg-of-co2-per-tj),latitude,longitude,url,alternate-fuel,areas-subnat-sat-display,capacity-details,capacity-table,captive,captive-industry-use,captive-residential-use,china-capacity-payment-recipient,chp,cleaned-cap,coal-phaseout-year,coal-source,coal-type,combustion-technology,conversion-factor,conversion-to-(fuel),conversion-to-(gem-unit-id),count-of-semi,country-to-check,float-col-clean-lat,float-col-clean-lng,"local-area-(taluk,-county)",location,location-accuracy,"major-area-(prefecture,-district)",multi-country,name-search,net-zero-year,original-units,other-name,owner-gem-entity-id,owner-search,parent-gem-entity-id,parent-search,permit-date,permit-parsed,permits,planned-retirement,plant-age-(years),region,remaining-plant-lifetime-(years),retired-year,scaling-capacity,status-legend,subregion,tracker-acro,tracker-custom,tracker-display,tracker-legend,units-of-m,wiki-from-name
coal,G100000114989,L100000100554,Guodian Langfang power station,Unit 3,国电华北电力廊坊热电厂,Guodian North China Electric Power Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Hebei,construction,2025,350,1.6,54.3,0.54,9250,96100,39.4787099,116.7688474,https://www.gem.wiki/Guodian_Langfang_power_station,,"Hebei, China",350.0,350.0,,,,,yes,350.0,,,unknown,supercritical,55.48,,,['China'],['China'],39.4787099,116.7688474,Guangyang,Dazao Linzhuang,exact,Langfang,f,Guodian Langfang power station,2060,MW,,E100000121946 [100%],Guodian North China Electric Power Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],9-Sep-22,"Year: 2022, Month: 9, Day: 9",9-Sep-22,,0,Asia,35,,19418.0,construction-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Langfang_power_station
coal,G100000114990,L100000100554,Guodian Langfang power station,Unit 4,国电华北电力廊坊热电厂,Guodian North China Electric Power Co Ltd [100%],China Energy Investment Corp [100.0%],China;,Hebei,construction,2025,350,1.6,54.3,0.54,9250,96100,39.4787099,116.7688474,https://www.gem.wiki/Guodian_Langfang_power_station,,"Hebei, China",350.0,350.0,,,,,yes,350.0,,,unknown,supercritical,55.48,,,['China'],['China'],39.4787099,116.7688474,Guangyang,Dazao Linzhuang,exact,Langfang,f,Guodian Langfang power station,2060,MW,,E100000121946 [100%],Guodian North China Electric Power Co Ltd [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],9-Sep-22,"Year: 2022, Month: 9, Day: 9",9-Sep-22,,0,Asia,35,,19418.0,construction-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Langfang_power_station
coal,G100000112653,L100000101328,Guodian Liaocheng power station,Unit 1,国电聊城发电厂,National Energy Liaocheng Power Generation Co Ltd [100%],GD POWER Development Co Ltd [52.0%]; Jizhong Energy Group Co Ltd [18.9%]; Beijing Longshun Equipment Leasing Co Ltd [13.0%]; Liaocheng Caixin Investment Co Ltd [7.7%]; Beijing Fenghua Freight Forwarding Service Co Ltd [5.0%]; China Huarong Asset Management Co Ltd [1.1%]; Shandong Caijin Investment Co Ltd [0.8%]; unknown [0.6%]; Liaocheng Fice Construction & Development Corpporation Ltd [0.6%]; Shandong Caixin Asset Operation Co Ltd [0.2%]; Ji Caijin Guangyin Investment Management Partnership LP [0.1%],China;,Shandong,operating,2008,650,2.9,51.9,0.54,9250,96100,36.4910141,115.8287929,https://www.gem.wiki/Guodian_Liaocheng_power_station,,"Shandong, China",650.0,650.0,,,,yes,yes,650.0,,,unknown,supercritical,55.48,,,['China'],['China'],36.4910141,115.8287929,Dongchangfu District,Daokoupu Town Xin Village,exact,Liaocheng,f,Guodian Liaocheng power station,2060,MW,,E100000122722 [100%],National Energy Liaocheng Power Generation Co Ltd [100%],E100000000188 [52.0%]; E100000123368 [18.9%]; E100000125038 [13.0%]; E100000125191 [7.7%]; E100000125039 [5.0%]; E100000123273 [1.1%]; E100000125347 [0.8%]; E100000132388 [0.6%]; E100000125192 [0.6%]; E100000124453 [0.2%]; E100000125313 [0.1%],GD POWER Development Co Ltd [52.0%]; Jizhong Energy Group Co Ltd [18.9%]; Beijing Longshun Equipment Leasing Co Ltd [13.0%]; Liaocheng Caixin Investment Co Ltd [7.7%]; Beijing Fenghua Freight Forwarding Service Co Ltd [5.0%]; China Huarong Asset Management Co Ltd [1.1%]; Shandong Caijin Investment Co Ltd [0.8%]; unknown [0.6%]; Liaocheng Fice Construction & Development Corpporation Ltd [0.6%]; Shandong Caixin Asset Operation Co Ltd [0.2%]; Ji Caijin Guangyin Investment Management Partnership LP [0.1%],30-Dec-14,"Year: 2014, Month: 12, Day: 30",30-Dec-14,,17,Asia,18,,36062.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Liaocheng_power_station
coal,G100000112654,L100000101328,Guodian Liaocheng power station,Unit 2,国电聊城发电厂,National Energy Liaocheng Power Generation Co Ltd [100%],GD POWER Development Co Ltd [52.0%]; Jizhong Energy Group Co Ltd [18.9%]; Beijing Longshun Equipment Leasing Co Ltd [13.0%]; Liaocheng Caixin Investment Co Ltd [7.7%]; Beijing Fenghua Freight Forwarding Service Co Ltd [5.0%]; China Huarong Asset Management Co Ltd [1.1%]; Shandong Caijin Investment Co Ltd [0.8%]; unknown [0.6%]; Liaocheng Fice Construction & Development Corpporation Ltd [0.6%]; Shandong Caixin Asset Operation Co Ltd [0.2%]; Ji Caijin Guangyin Investment Management Partnership LP [0.1%],China;,Shandong,operating,2009,650,2.9,54.8,0.54,9250,96100,36.4910141,115.8287929,https://www.gem.wiki/Guodian_Liaocheng_power_station,,"Shandong, China",650.0,650.0,,,,yes,yes,650.0,,,unknown,supercritical,55.48,,,['China'],['China'],36.4910141,115.8287929,Dongchangfu District,Daokoupu Town Xin Village,exact,Liaocheng,f,Guodian Liaocheng power station,2060,MW,,E100000122722 [100%],National Energy Liaocheng Power Generation Co Ltd [100%],E100000000188 [52.0%]; E100000123368 [18.9%]; E100000125038 [13.0%]; E100000125191 [7.7%]; E100000125039 [5.0%]; E100000123273 [1.1%]; E100000125347 [0.8%]; E100000132388 [0.6%]; E100000125192 [0.6%]; E100000124453 [0.2%]; E100000125313 [0.1%],GD POWER Development Co Ltd [52.0%]; Jizhong Energy Group Co Ltd [18.9%]; Beijing Longshun Equipment Leasing Co Ltd [13.0%]; Liaocheng Caixin Investment Co Ltd [7.7%]; Beijing Fenghua Freight Forwarding Service Co Ltd [5.0%]; China Huarong Asset Management Co Ltd [1.1%]; Shandong Caijin Investment Co Ltd [0.8%]; unknown [0.6%]; Liaocheng Fice Construction & Development Corpporation Ltd [0.6%]; Shandong Caixin Asset Operation Co Ltd [0.2%]; Ji Caijin Guangyin Investment Management Partnership LP [0.1%],30-Dec-14,"Year: 2014, Month: 12, Day: 30",30-Dec-14,,16,Asia,19,,36062.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Liaocheng_power_station
coal,G100000103369,L100000101626,Guodian Nilka Power Plant,Unit 1,国电尼勒克煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8409,96100,43.806579,82.584882,https://www.gem.wiki/Guodian_Nilka_Power_Plant,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,supercritical,55.48,,,['China'],['China'],43.806579,82.584882,Nilka,,approximate,Ili,f,Guodian Nilka Power Plant,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Nilka_Power_Plant
coal,G100000103370,L100000101626,Guodian Nilka Power Plant,Unit 2,国电尼勒克煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8409,96100,43.806579,82.584882,https://www.gem.wiki/Guodian_Nilka_Power_Plant,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,supercritical,55.48,,,['China'],['China'],43.806579,82.584882,Nilka,,approximate,Ili,f,Guodian Nilka Power Plant,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Nilka_Power_Plant
coal,G100000112859,L100000101329,Guodian Penglai power station,Phase II Unit 3,国能蓬莱发电厂,China Grid Penglai Power Generation Co Ltd [100%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],China;,Shandong,permitted,,1000,3.9,136.7,0.54,8272,94600,37.754722,120.594444,https://www.gem.wiki/Guodian_Penglai_power_station,,"Shandong, China",1000.0,1000.0,,,,,,1000.0,,,bituminous,ultra-supercritical,55.48,,,['China'],['China'],37.754722,120.594444,Penglai,Beigou,exact,Yantai,f,Guodian Penglai power station,2060,MW,,E100000122723 [100%],China Grid Penglai Power Generation Co Ltd [100%],E100000000188 [85.0%]; E100000000247 [10.0%]; E100000000305 [5.0%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],8-Jun-23,"Year: 2023, Month: 6, Day: 8",8-Jun-23,,0,Asia,35,,55480.0,pre-construction-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Penglai_power_station
coal,G100000112860,L100000101329,Guodian Penglai power station,Phase II Unit 4,国能蓬莱发电厂,China Grid Penglai Power Generation Co Ltd [100%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],China;,Shandong,permitted,,1000,3.9,136.7,0.54,8272,94600,37.754722,120.594444,https://www.gem.wiki/Guodian_Penglai_power_station,,"Shandong, China",1000.0,1000.0,,,,,,1000.0,,,bituminous,ultra-supercritical,55.48,,,['China'],['China'],37.754722,120.594444,Penglai,Beigou,exact,Yantai,f,Guodian Penglai power station,2060,MW,,E100000122723 [100%],China Grid Penglai Power Generation Co Ltd [100%],E100000000188 [85.0%]; E100000000247 [10.0%]; E100000000305 [5.0%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],8-Jun-23,"Year: 2023, Month: 6, Day: 8",8-Jun-23,,0,Asia,35,,55480.0,pre-construction-plus,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Penglai_power_station
coal,G100000103371,L100000101329,Guodian Penglai power station,Phase I Unit 1,国能蓬莱发电厂,China Grid Penglai Power Generation Co Ltd [100%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],China;,Shandong,operating,2006,300,1.5,23.7,0.54,10442,94600,37.754722,120.594444,https://www.gem.wiki/Guodian_Penglai_power_station,,"Shandong, China",300.0,300.0,,,,yes,yes,300.0,,,bituminous,subcritical,55.48,,,['China'],['China'],37.754722,120.594444,Penglai,Beigou,exact,Yantai,f,Guodian Penglai power station,2060,MW,,E100000122723 [100%],China Grid Penglai Power Generation Co Ltd [100%],E100000000188 [85.0%]; E100000000247 [10.0%]; E100000000305 [5.0%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],,,,,19,Asia,16,,16644.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Penglai_power_station
coal,G100000103372,L100000101329,Guodian Penglai power station,Phase I Unit 2,国能蓬莱发电厂,China Grid Penglai Power Generation Co Ltd [100%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],China;,Shandong,operating,2006,300,1.5,23.7,0.54,10442,94600,37.754722,120.594444,https://www.gem.wiki/Guodian_Penglai_power_station,,"Shandong, China",300.0,300.0,,,,yes,yes,300.0,,,bituminous,subcritical,55.48,,,['China'],['China'],37.754722,120.594444,Penglai,Beigou,exact,Yantai,f,Guodian Penglai power station,2060,MW,,E100000122723 [100%],China Grid Penglai Power Generation Co Ltd [100%],E100000000188 [85.0%]; E100000000247 [10.0%]; E100000000305 [5.0%],GD POWER Development Co Ltd [85.0%]; Power Construction Corporation of China Ltd [10.0%]; Yantai Xinxiang Investment Co Ltd [5.0%],,,,,19,Asia,16,,16644.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Penglai_power_station
coal,G100000112862,L100000101330,Guodian Qingzhou cogen power station,Unit 1,国电青州热电联产项目,China Energy Investment Corp [100%],China Energy Investment Corp [100.0%],China;,Shandong,cancelled,,300,0.0,0.0,0.0,9572,96100,36.684,118.479,https://www.gem.wiki/Guodian_Qingzhou_cogen_power_station,,"Shandong, China",300.0,300.0,,,,,yes,300.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.684,118.479,Qingzhou,Qingzhou City,approximate,Weifang,f,Guodian Qingzhou cogen power station,2060,MW,,E100000000239 [100%],China Energy Investment Corp [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,0,Asia,0,,16644.0,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Qingzhou_cogen_power_station
coal,G100000112863,L100000101330,Guodian Qingzhou cogen power station,Unit 2,国电青州热电联产项目,China Energy Investment Corp [100%],China Energy Investment Corp [100.0%],China;,Shandong,cancelled,,300,0.0,0.0,0.0,9572,96100,36.684,118.479,https://www.gem.wiki/Guodian_Qingzhou_cogen_power_station,,"Shandong, China",300.0,300.0,,,,,yes,300.0,,,unknown,subcritical,55.48,,,['China'],['China'],36.684,118.479,Qingzhou,Qingzhou City,approximate,Weifang,f,Guodian Qingzhou cogen power station,2060,MW,,E100000000239 [100%],China Energy Investment Corp [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,0,Asia,0,,16644.0,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Qingzhou_cogen_power_station
coal,G100000103388,L100000101627,Guodian Tacheng power station,Unit 1,国电和丰煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8605,96100,46.75,82.983333,https://www.gem.wiki/Guodian_Tacheng_power_station,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,unknown,55.48,,,['China'],['China'],46.75,82.983333,Tacheng,Tiechanggou Town,approximate,Ili,f,Guodian Tacheng power station,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Tacheng_power_station
coal,G100000103389,L100000101627,Guodian Tacheng power station,Unit 2,国电和丰煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8605,96100,46.75,82.983333,https://www.gem.wiki/Guodian_Tacheng_power_station,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,unknown,55.48,,,['China'],['China'],46.75,82.983333,Tacheng,Tiechanggou Town,approximate,Ili,f,Guodian Tacheng power station,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Tacheng_power_station
coal,G100000103390,L100000101331,Guodian Tai'an power station,Unit 1,国电泰安热电,Tai'an Electricity General Co [100%],GD POWER Development Co Ltd [51.0%]; Shandong Energy Group Co Ltd [29.4%]; Shandong Guohui Investment Co Ltd [8.4%]; Tai'an High Tech Construction Group Co Ltd [7.0%]; Shandong Caixin Asset Operation Co Ltd [4.2%],China;,Shandong,operating,2015,350,1.7,42.3,0.54,10091,96100,36.0764012,117.1369064,https://www.gem.wiki/Guodian_Tai'an_power_station,,"Shandong, China",350.0,350.0,,,,yes,yes,350.0,,,unknown,supercritical,55.48,,,['China'],['China'],36.0764012,117.1369064,Taishan District,Beijipo Town,exact,Tai'an,f,Guodian Tai'an power station,2060,MW,,E100000122795 [100%],Tai'an Electricity General Co [100%],E100000000188 [51.0%]; E100000000252 [29.4%]; E100000124585 [8.4%]; E100000124775 [7.0%]; E100000124453 [4.2%],GD POWER Development Co Ltd [51.0%]; Shandong Energy Group Co Ltd [29.4%]; Shandong Guohui Investment Co Ltd [8.4%]; Tai'an High Tech Construction Group Co Ltd [7.0%]; Shandong Caixin Asset Operation Co Ltd [4.2%],18-Mar-13,"Year: 2013, Month: 3, Day: 18",18-Mar-13,,10,Asia,25,,19418.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Tai'an_power_station
coal,G100000103391,L100000101331,Guodian Tai'an power station,Unit 2,国电泰安热电,Tai'an Electricity General Co [100%],GD POWER Development Co Ltd [51.0%]; Shandong Energy Group Co Ltd [29.4%]; Shandong Guohui Investment Co Ltd [8.4%]; Tai'an High Tech Construction Group Co Ltd [7.0%]; Shandong Caixin Asset Operation Co Ltd [4.2%],China;,Shandong,operating,2015,350,1.7,42.3,0.54,10091,96100,36.0764012,117.1369064,https://www.gem.wiki/Guodian_Tai'an_power_station,,"Shandong, China",350.0,350.0,,,,yes,yes,350.0,,,unknown,supercritical,55.48,,,['China'],['China'],36.0764012,117.1369064,Taishan District,Beijipo Town,exact,Tai'an,f,Guodian Tai'an power station,2060,MW,,E100000122795 [100%],Tai'an Electricity General Co [100%],E100000000188 [51.0%]; E100000000252 [29.4%]; E100000124585 [8.4%]; E100000124775 [7.0%]; E100000124453 [4.2%],GD POWER Development Co Ltd [51.0%]; Shandong Energy Group Co Ltd [29.4%]; Shandong Guohui Investment Co Ltd [8.4%]; Tai'an High Tech Construction Group Co Ltd [7.0%]; Shandong Caixin Asset Operation Co Ltd [4.2%],18-Mar-13,"Year: 2013, Month: 3, Day: 18",18-Mar-13,,10,Asia,25,,19418.0,operating,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Tai'an_power_station
coal,G100000103402,L100000101628,Guodian Turpan power station,Unit 1,国电吐鲁番煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8272,96100,42.966667,89.183333,https://www.gem.wiki/Guodian_Turpan_power_station,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,ultra-supercritical,55.48,,,['China'],['China'],42.966667,89.183333,,Qiquanhu Town,approximate,Turpan,f,Guodian Turpan power station,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Turpan_power_station
coal,G100000103403,L100000101628,Guodian Turpan power station,Unit 2,国电吐鲁番煤电一体化发电项目,Guodian Xinjiang Power Co Ltd [100%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],China;,Xinjiang,cancelled,,660,0.0,0.0,0.0,8272,96100,42.966667,89.183333,https://www.gem.wiki/Guodian_Turpan_power_station,,"Xinjiang, China",660.0,660.0,,,,,,660.0,,,unknown,ultra-supercritical,55.48,,,['China'],['China'],42.966667,89.183333,,Qiquanhu Town,approximate,Turpan,f,Guodian Turpan power station,2060,MW,,E100000123051 [100%],Guodian Xinjiang Power Co Ltd [100%],E100000000188 [57.5%]; E100000000175 [42.5%],GD POWER Development Co Ltd [57.5%]; China Shenhua Energy Co Ltd [42.5%],,,,,0,Asia,0,,36616.799999999996,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Turpan_power_station
coal,G100000103415,L100000100848,Guodian Xilinhaote power station,Phases II & III,国电锡林浩特发电项目,China Energy Investment Corp [100%],China Energy Investment Corp [100.0%],China;,Inner Mongolia,cancelled,,1800,0.0,0.0,0.0,8605,96100,43.933,116.087,https://www.gem.wiki/Guodian_Xilinhaote_power_station,,"Inner Mongolia, China",1800.0,1800.0,,,,,,1800.0,,,unknown,unknown,55.48,,,['China'],['China'],43.933,116.087,Xilinhot,,approximate,Xilingol,f,Guodian Xilinhaote power station,2060,MW,,E100000000239 [100%],China Energy Investment Corp [100%],E100000000239 [100.0%],China Energy Investment Corp [100.0%],,,,,0,Asia,0,,99864.0,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Xilinhaote_power_station
coal,G100000111196,L100000101066,Guodian Xinyu power station,Unit 1,国电电力新余发电厂,GD POWER Development Co Ltd [100%],GD POWER Development Co Ltd [100.0%],China;,Jiangxi,cancelled,,1000,0.0,0.0,0.0,8272,96100,27.817,114.917,https://www.gem.wiki/Guodian_Xinyu_power_station,,"Jiangxi, China",1000.0,1000.0,,,,,,1000.0,,,unknown,ultra-supercritical,55.48,,,['China'],['China'],27.817,114.917,,,approximate,Xinyu,f,Guodian Xinyu power station,2060,MW,Jianxi Xinyu Coal-fired Power Plant,E100000000188 [100%],GD POWER Development Co Ltd [100%],E100000000188 [100.0%],GD POWER Development Co Ltd [100.0%],,,,,0,Asia,0,,55480.0,cancelled,Eastern Asia,GCPT,GCPT,coal power station,coal-power-station,MW,https://www.gem.wiki/Guodian_Xinyu_power_station
