FID,County name,Province name,Storage potential-DSA (Mt),Storage potential-EOR (Mt),Storage potential-ALL (Mt),Injection rate capability-DSA (Mt/a),Injection rate capability-EOR (Mt/a)
2439,Dazi District,Tibet Autonomous Region,0,0,0,0,0
2440,Dangxiong County,Tibet Autonomous Region,0,0,0,0,0
2441,Duilongdeqing District,Tibet Autonomous Region,0,0,0,0,0
2442,Linzhou County,Tibet Autonomous Region,0,0,0,0,0
2443,Mozhugongka County,Tibet Autonomous Region,0,0,0,0,0
2444,Nimu County,Tibet Autonomous Region,0,0,0,0,0
2445,Qushuǐ County,Tibet Autonomous Region,0,0,0,0,0
2446,Bayi District,Tibet Autonomous Region,0,0,0,0,0
2447,Bomi County,Tibet Autonomous Region,0,0,0,0,0
2448,Chayu County,Tibet Autonomous Region,0,0,0,0,0
2449,Gongbo'gyamda County,Tibet Autonomous Region,0,0,0,0,0
2450,Lang County,Tibet Autonomous Region,0,0,0,0,0
2451,Milin County,Tibet Autonomous Region,0,0,0,0,0
2452,Motuo County,Tibet Autonomous Region,0,0,0,0,0
2453,Anduo County,Tibet Autonomous Region,0,0,0,0,0
2454,Baqing County,Tibet Autonomous Region,0,0,0,0,0
2455,Bange County,Tibet Autonomous Region,0,0,0,0,0
2456,Biru County,Tibet Autonomous Region,0,0,0,0,0
2457,Jiala County,Tibet Autonomous Region,0,0,0,0,0
2458,Nyima County,Tibet Autonomous Region,0,0,0,0,0
2459,Nierong County,Tibet Autonomous Region,0,0,0,0,0
2460,Seni District,Tibet Autonomous Region,0,0,0,0,0
2461,Shenzha County,Tibet Autonomous Region,0,0,0,0,0
2462,Shuanghu County,Tibet Autonomous Region,0,0,0,0,0
2463,Suo County,Tibet Autonomous Region,0,0,0,0,0
2464,Angren County,Tibet Autonomous Region,0,0,0,0,0
2465,Bailang County,Tibet Autonomous Region,0,0,0,0,0
2466,Dingjie County,Tibet Autonomous Region,0,0,0,0,0
2467,Dingri County,Tibet Autonomous Region,0,0,0,0,0
2468,Gangba County,Tibet Autonomous Region,0,0,0,0,0
2469,Jilong County,Tibet Autonomous Region,0,0,0,0,0
2470,Jiangzi County,Tibet Autonomous Region,0,0,0,0,0
2471,Kangma County,Tibet Autonomous Region,0,0,0,0,0
2472,Laze County,Tibet Autonomous Region,0,0,0,0,0
2473,Nanmulin County,Tibet Autonomous Region,0,0,0,0,0
2474,Nielamu County,Tibet Autonomous Region,0,0,0,0,0
2475,Renbu County,Tibet Autonomous Region,0,0,0,0,0
2476,Saga County,Tibet Autonomous Region,0,0,0,0,0
2477,Sajia County,Tibet Autonomous Region,0,0,0,0,0
2478,Sangzhuzi District,Tibet Autonomous Region,0,0,0,0,0
2479,Xietongmen County,Tibet Autonomous Region,0,0,0,0,0
2480,Yadong County,Tibet Autonomous Region,0,0,0,0,0
2481,Zhongba County,Tibet Autonomous Region,0,0,0,0,0
2482,Cuomei County,Tibet Autonomous Region,0,0,0,0,0
2483,Cuona County,Tibet Autonomous Region,0,0,0,0,0
2484,Gongga County,Tibet Autonomous Region,0,0,0,0,0
2485,Jiacha County,Tibet Autonomous Region,0,0,0,0,0
2486,Langkazi County,Tibet Autonomous Region,0,0,0,0,0
2487,Longzi County,Tibet Autonomous Region,0,0,0,0,0
2488,Luozha County,Tibet Autonomous Region,0,0,0,0,0
2489,Naidong District,Tibet Autonomous Region,0,0,0,0,0
2490,Qiongjie County,Tibet Autonomous Region,0,0,0,0,0
2491,Qusong County,Tibet Autonomous Region,0,0,0,0,0
2492,Sangri County,Tibet Autonomous Region,0,0,0,0,0
2493,Zhanang County,Tibet Autonomous Region,0,0,0,0,0
2494,North District,Hong Kong Special Administrative Region,0,0,0,0,0
2495,Tai Po District,Hong Kong Special Administrative Region,0,0,0,0,0
2496,Eastern District,Hong Kong Special Administrative Region,0,0,0,0,0
2497,Kwun Tong District,Hong Kong Special Administrative Region,0,0,0,0,0
2498,Wong Tai Sin District,Hong Kong Special Administrative Region,0,0,0,0,0
2499,Kowloon City District,Hong Kong Special Administrative Region,0,0,0,0,0
2500,Tsuen Wan District,Hong Kong Special Administrative Region,0,0,0,0,0
2501,Outlying Islands District,Hong Kong Special Administrative Region,0,0,0,0,0
2502,Southern District,Hong Kong Special Administrative Region,0,0,0,0,0
2503,Tsuen Wan District ,Hong Kong Special Administrative Region,0,0,0,0,0
2504,Sha Tin District,Hong Kong Special Administrative Region,0,0,0,0,0
2505,Sham Shui Po District,Hong Kong Special Administrative Region,0,0,0,0,0
2506,Tuen Mun District,Hong Kong Special Administrative Region,0,0,0,0,0
2507,Wan Chai District,Hong Kong Special Administrative Region,0,0,0,0,0
2508,Sai Kung District,Hong Kong Special Administrative Region,0,0,0,0,0
2509,Yau Tsim Mong District,Hong Kong Special Administrative Region,0,0,0,0,0
2510,Yuen Long District,Hong Kong Special Administrative Region,0,0,0,0,0
2511,Central and Western District,Hong Kong Special Administrative Region,0,0,0,0,0
2512,Aksu City,Xinjiang Uygur Autonomous Region,6534.59,0,6534.59,5.42,0
2513,Awat County,Xinjiang Uygur Autonomous Region,79.94,0,79.94,2.45,0
2514,Baicheng County,Xinjiang Uygur Autonomous Region,10707.5,0,10707.5,32.5,0
2515,Kepin County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2516,Kuqa City,Xinjiang Uygur Autonomous Region,6195.02,0.43,6195.45,21.67,9.41
2517,Shaya County,Xinjiang Uygur Autonomous Region,58834.04,0,58834.04,10.83,0
2518,Wensu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2519,Wushi County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2520,Xinhe County,Xinjiang Uygur Autonomous Region,446.12,0,446.12,5.42,0
2521,Alaer City,Xinjiang Uygur Autonomous Region,1505.34,0,1505.34,2.62,0
2522,Altay City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2523,Burqin County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2524,Fuhai County,Xinjiang Uygur Autonomous Region,6202.27,1.96,6204.23,1.39,2.01
2525,Fuyun County,Xinjiang Uygur Autonomous Region,105.51,0,105.51,0.85,0
2526,Habahe County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2527,Jeminay County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2528,Qinghe County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2529,Bohu County,Xinjiang Uygur Autonomous Region,0,7.07,7.07,0,0
2530,Hejing County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2531,Hoxud County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2532,Korla City,Xinjiang Uygur Autonomous Region,3658.67,0,3658.67,16.82,0
2533,Luntai County,Xinjiang Uygur Autonomous Region,12518.02,1.53,12519.55,21.67,9.41
2534,Qiemo County,Xinjiang Uygur Autonomous Region,73941.45,0,73941.45,12.65,0
2535,Ruoqiang County,Xinjiang Uygur Autonomous Region,13596.5,1.59,13598.09,10.12,4.4
2536,Yuli County,Xinjiang Uygur Autonomous Region,37416.85,0,37416.85,21.67,0
2537,Yanqi Hui Autonomous County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2538,Beitun City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2539,Alashankou City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2540,Bole City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2541,Jinghe County,Xinjiang Uygur Autonomous Region,171.72,0,171.72,1.01,0
2542,Wenquan County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2543,Changji City,Xinjiang Uygur Autonomous Region,1716.91,0,1716.91,0.98,0
2544,Fukang City,Xinjiang Uygur Autonomous Region,3343.15,46.05,3389.2,1.21,0.99
2545,Hutubi County,Xinjiang Uygur Autonomous Region,3611,0.52,3611.52,2.28,1.15
2546,Jimusa'er County,Xinjiang Uygur Autonomous Region,156.44,22.8,179.24,0.7,4.07
2547,Manas County,Xinjiang Uygur Autonomous Region,4568.56,5.89,4574.45,2.28,1.15
2548,Mulei Kazakh Autonomous County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2549,Qitai County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2550,Barkol Kazakh autonomous county,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2551,Yiwu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2552,Yizhou District,Xinjiang Uygur Autonomous Region,15327.59,1.05,15328.64,23.88,10.37
2553,Cele County,Xinjiang Uygur Autonomous Region,14404.07,0,14404.07,10.12,0
2554,Hotan City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2555,Hotan County,Xinjiang Uygur Autonomous Region,420.54,0,420.54,5.06,0
2556,Luopu County,Xinjiang Uygur Autonomous Region,5721.39,0,5721.39,2.55,0
2557,Minfeng County,Xinjiang Uygur Autonomous Region,19297.97,0,19297.97,7.59,0
2558,Moyu County,Xinjiang Uygur Autonomous Region,2520.46,0,2520.46,1.84,0
2559,Pishan County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2560,Yutian County,Xinjiang Uygur Autonomous Region,12861.7,0,12861.7,10.12,0
2561,Huyanghe City,Xinjiang Uygur Autonomous Region,0,6.21,6.21,0,10.59
2562,Bachu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2563,Jiashi County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2564,Kashgar City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2565,Makit County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2566,Yarkant County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2567,Shufu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2568,Shule County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2569,Taxkorgan Tajik Autonomous County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2570,Yecheng County,Xinjiang Uygur Autonomous Region,0,1.98,1.98,0,0
2571,Yingjisha County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2572,Yuepuhu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2573,Zepu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2574,Kekedala City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2575,Baijiantan District,Xinjiang Uygur Autonomous Region,792.22,0.13,792.35,1.39,13.1
2576,Dushanzi District,Xinjiang Uygur Autonomous Region,19.12,0.44,19.56,0.21,0.09
2577,Kelamayi District,Xinjiang Uygur Autonomous Region,411.25,313.17,724.42,0.86,10.59
2578,Wuerhe District,Xinjiang Uygur Autonomous Region,698,48.11,746.11,1.14,0.58
2579,Aheqi County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2580,Aktao County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2581,Artux City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2582,wuqia county,Xinjiang Uygur Autonomous Region,0,0.21,0.21,0,0
2583,Kunyu City,Xinjiang Uygur Autonomous Region,28.67,0,28.67,7.59,0
2584,Shihezi City,Xinjiang Uygur Autonomous Region,36.76,0,36.76,0.42,0
2585,Shuanghe City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2586,Emin County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2587,Mongolian Autonomous County of Hoboksar,Xinjiang Uygur Autonomous Region,7990.61,77.59,8068.2,1.95,18.49
2588,Shawan City,Xinjiang Uygur Autonomous Region,2333.77,11.97,2345.74,1.3,0.72
2589,Tacheng City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2590,Toli County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2591,Wusu City,Xinjiang Uygur Autonomous Region,1927.43,0.04,1927.47,1.52,0.81
2592,Yumin County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2593,Tiemenguan City,Xinjiang Uygur Autonomous Region,13.92,0,13.92,1.08,0
2594,Tumushuke City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2595,Gaochang District,Xinjiang Uygur Autonomous Region,7663.23,34.59,7697.82,20.13,9.22
2596,Shanshan County,Xinjiang Uygur Autonomous Region,18741.85,99.83,18841.68,28.63,27.58
2597,Tuokexun County,Xinjiang Uygur Autonomous Region,2626.86,2.35,2629.21,13.31,6.74
2598,Dabancheng District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2599,Midong District,Xinjiang Uygur Autonomous Region,1700.32,0.25,1700.57,1.21,0.58
2600,Shayibake District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2601,Shui Mo Gou District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2602,Tianshan District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2603,Toutunhe District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2604,Urumqi County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2605,Xinshi District,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2606,Wujiaqu City,Xinjiang Uygur Autonomous Region,334.88,0,334.88,0.79,0
2607,Qapqal Xibe Autonomous County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2608,Gongliu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2609,Huocheng County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2610,Khorgos,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2611,Kuitun City,Xinjiang Uygur Autonomous Region,9.98,0,9.98,0.21,0
2612,Nileke County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2613,Tekesi County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2614,Xinyuan County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2615,Yining City,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2616,Yining County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2617,Zhaosu County,Xinjiang Uygur Autonomous Region,0,0,0,0,0
2618,Changning County,Yunnan,0,0,0,0,0
2619,Longling County,Yunnan,0,0,0,0,0
2620,Longyang District,Yunnan,0,0,0,0,0
2621,Sidian County,Yunnan,0,0,0,0,0
2622,Tengchong City,Yunnan,0,0,0,0,0
2623,Chuxiong City,Yunnan,0,0,0,0,0
2624,Dayao County,Yunnan,0,0,0,0,0
2625,Lufeng City,Yunnan,0,0,0,0,0
2626,Mouding County,Yunnan,0,0,0,0,0
2627,Nanhua County,Yunnan,0,0,0,0,0
2628,Shuangbai County,Yunnan,0,0,0,0,0
2629,Wuding County,Yunnan,0,0,0,0,0
2630,Yao'an County,Yunnan,0,0,0,0,0
2631,Yongren County,Yunnan,0,0,0,0,0
2632,Yuanmou County,Yunnan,0,0,0,0,0
2633,Binchuan County,Yunnan,0,0,0,0,0
2634,Dali City,Yunnan,0,0,0,0,0
2635,ErYuan County,Yunnan,0,0,0,0,0
2636,Heqing County,Yunnan,0,0,0,0,0
2637,Jianchuan County,Yunnan,0,0,0,0,0
2638,Midu County,Yunnan,0,0,0,0,0
2639,Nanjian Yi Autonomous County,Yunnan,0,0,0,0,0
2640,Weishan Yi and Hui Autonomous County,Yunnan,0,0,0,0,0
2641,Xiangyun County,Yunnan,0,0,0,0,0
2642,Yangbi Yi Autonomous County,Yunnan,0,0,0,0,0
2643,Yongping County,Yunnan,0,0,0,0,0
2644,Yunlong County,Yunnan,0,0,0,0,0
2645,Lianghe County,Yunnan,0,0,0,0,0
2646,Longchuan County,Yunnan,0,0,0,0,0
2647,Mang City,Yunnan,0,0,0,0,0
2648,Ruili City,Yunnan,0,0,0,0,0
2649,Yingjiang County,Yunnan,0,0,0,0,0
2650,Deqin County,Yunnan,0,0,0,0,0
2651,Weixi Li-Su Autonomous County,Yunnan,0,0,0,0,0
2652,Shangri-La City,Yunnan,0,0,0,0,0
2653,Gejiu City,Yunnan,0,0,0,0,0
2654,Hekou Yao Autonomous County,Yunnan,0,0,0,0,0
2655,Honghe County,Yunnan,0,0,0,0,0
2656,Jianshui County,Yunnan,0,0,0,0,0
2657,"Jinping Miao, Yao, and Dai autonomous county",Yunnan,0,0,0,0,0
2658,Kaiyuan City,Yunnan,0,0,0,0,0
2659,Luxi County,Yunnan,0,0,0,0,0
2660,Lvchun County,Yunnan,0,0,0,0,0
2661,Mengzi City,Yunnan,0,0,0,0,0
2662,Mile City,Yunnan,0,0,0,0,0
2663,Pingbian Miao Autonomous County,Yunnan,0,0,0,0,0
2664,Shiping County,Yunnan,0,0,0,0,0
2665,Yuanyang County,Yunnan,0,0,0,0,0
2666,Anning City,Yunnan,0,0,0,0,0
2667,Chenggong District,Yunnan,0,0,0,0,0
2668,Dongchuan District,Yunnan,0,0,0,0,0
2669,Fumin County,Yunnan,0,0,0,0,0
2670,Guandu District,Yunnan,0,0,0,0,0
2671,Jinning District,Yunnan,0,0,0,0,0
2672,Luquan Yi and Miao Autonomous County,Yunnan,0,0,0,0,0
2673,Panlong District,Yunnan,0,0,0,0,0
2674,Shilin Yi Autonomous County,Yunnan,0,0,0,0,0
2675,Songming County,Yunnan,0,0,0,0,0
2676,Wuhua District,Yunnan,0,0,0,0,0
2677,Xishan District,Yunnan,0,0,0,0,0
2678,Xundian Hui and Yi Autonomous County,Yunnan,0,0,0,0,0
2679,Yiliang County,Yunnan,0,0,0,0,0
2680,Gucheng District,Yunnan,0,0,0,0,0
2681,Huaiping County,Yunnan,0,0,0,0,0
2682,Ninglang Yi Autonomous County,Yunnan,0,0,0,0,0
2683,Yongsheng County,Yunnan,0,0,0,0,0
2684,Yulong Naxi Autonomous County,Yunnan,0,0,0,0,0
2685,Cangyuan Wa Autonomous County,Yunnan,0,0,0,0,0
2686,Fengqing County,Yunnan,0,0,0,0,0
2687,Gengma Dai and Wa Autonomous County,Yunnan,0,0,0,0,0
2688,Linxiang District,Yunnan,0,0,0,0,0
2689,"Shuangjiang Lahu, Wa, Blang, and Dai Autonomous County",Yunnan,0,0,0,0,0
2690,Yongde County,Yunnan,0,0,0,0,0
2691,Yun County,Yunnan,0,0,0,0,0
2692,Zhenkang County,Yunnan,0,0,0,0,0
2693,Fugong County,Yunnan,0,0,0,0,0
2694,Gongshan Derung Autonomous County,Yunnan,0,0,0,0,0
2695,Lanping Bai and Pumi Autonomous County,Yunnan,0,0,0,0,0
2696,Lushui City,Yunnan,0,0,0,0,0
2697,Jiangcheng Hani and Yi Autonomous County,Yunnan,0,0,0,0,0
2698,Jingdong Yi Autonomous County,Yunnan,0,0,0,0,0
2699,Jinggu Dai and Yi Autonomous County,Yunnan,0,0,0,0,0
2700,Lancang Lahu Autonomous County,Yunnan,0,0,0,0,0
2701,"Menglian Dai, Lahu, and Wa Autonomous County",Yunnan,0,0,0,0,0
2702,Mojiang Hani Autonomous County,Yunnan,0,0,0,0,0
2703,Ning'er Hani and Yi Autonomous County,Yunnan,0,0,0,0,0
2704,Simao District,Yunnan,0,0,0,0,0
2705,Ximeng Wa Autonomous County,Yunnan,0,0,0,0,0
2706,"Zhenyuan Yi, Hani, and Lahu Autonomous County",Yunnan,0,0,0,0,0
2707,Fuyuan County,Yunnan,0,0,0,0,0
2708,Huize County,Yunnan,0,0,0,0,0
2709,Luliang County,Yunnan,0,0,0,0,0
2710,Luoping County,Yunnan,0,0,0,0,0
2711,Ma Long District,Yunnan,0,0,0,0,0
2712,Qilin District,Yunnan,0,0,0,0,0
2713,Shizong County,Yunnan,0,0,0,0,0
2714,Xuanwei City,Yunnan,0,0,0,0,0
2715,Zhanyi District,Yunnan,0,0,0,0,0
2716,Funing County,Yunnan,0,0,0,0,0
2717,Guangnan County,Yunnan,0,0,0,0,0
2718,Malipo County,Yunnan,0,0,0,0,0
2719,Maguan County,Yunnan,0,0,0,0,0
2720,Qiubei County,Yunnan,0,0,0,0,0
2721,Wenshan City,Yunnan,0,0,0,0,0
2722,Xichou County,Yunnan,0,0,0,0,0
2723,Yanshan County,Yunnan,0,0,0,0,0
2724,Jinghong City,Yunnan,0,0,0,0,0
2725,Menghai County,Yunnan,0,0,0,0,0
2726,Mengla County,Yunnan,0,0,0,0,0
2727,Chengjiang City,Yunnan,0,0,0,0,0
2728,Emei Yi Autonomous County,Yunnan,0,0,0,0,0
2729,Hongta District,Yunnan,0,0,0,0,0
2730,Huaining County,Yunnan,0,0,0,0,0
2731,Jiangchuan District,Yunnan,0,0,0,0,0
2732,Tonghai County,Yunnan,0,0,0,0,0
2733,Xinping Yi and Dai Autonomous County,Yunnan,0,0,0,0,0
2734,Yimen County,Yunnan,0,0,0,0,0
2735,"Yuanjiang Hani, Yi, and Dai Autonomous County",Yunnan,0,0,0,0,0
2736,Daguan County,Yunnan,0,0,0,0,0
2737,Ludian County,Yunnan,0,0,0,0,0
2738,Qiaojia County,Yunnan,0,0,0,0,0
2739,Shuifu City,Yunnan,60.77,0,60.77,0.02,0
2740,Suijiang County,Yunnan,129.79,0,129.79,0.02,0
2741,Weixin County,Yunnan,7.91,0,7.91,0.01,0
2742,Yanjin County,Yunnan,131.79,0,131.79,0.02,0
2743,Yiliang County,Yunnan,0,0,0,0,0
2744,Yongshan County,Yunnan,34.34,0,34.34,0.02,0
2745,Zhaoyang District,Yunnan,0,0,0,0,0
2746,Zhenxiong County,Yunnan,0,0,0,0,0
2747,Anji County,Zhejiang,0,0,0,0,0
2748,Deqing County,Zhejiang,0,0,0,0,0
2749,Nanxun District,Zhejiang,0,0,0,0,0
2750,Wuxing District,Zhejiang,0,0,0,0,0
2751,Changxing County,Zhejiang,0,0,0,0,0
2752,Haining City,Zhejiang,0,0,0,0,0
2753,Haiyan County,Zhejiang,0,0,0,0,0
2754,Jiashan County,Zhejiang,0,0,0,0,0
2755,Nanhu District,Zhejiang,0,0,0,0,0
2756,Pinghu City,Zhejiang,0,0,0,0,0
2757,Tongxiang City,Zhejiang,0,0,0,0,0
2758,Xiuzhou District,Zhejiang,0,0,0,0,0
2759,Dongyang City,Zhejiang,0,0,0,0,0
2760,Jindong District,Zhejiang,0,0,0,0,0
2761,Lanxi City,Zhejiang,0,0,0,0,0
2762,Pan'an County,Zhejiang,0,0,0,0,0
2763,Pujiang County,Zhejiang,0,0,0,0,0
2764,Wuyi County,Zhejiang,0,0,0,0,0
2765,Wucheng District,Zhejiang,0,0,0,0,0
2766,Yiwu City,Zhejiang,0,0,0,0,0
2767,Yongkang City,Zhejiang,0,0,0,0,0
2768,Jinyun County,Zhejiang,0,0,0,0,0
2769,Jingning She Autonomous County,Zhejiang,0,0,0,0,0
2770,Liandou District,Zhejiang,0,0,0,0,0
2771,Longquan City,Zhejiang,0,0,0,0,0
2772,Qingtian County,Zhejiang,0,0,0,0,0
2773,Qingyuan County,Zhejiang,0,0,0,0,0
2774,Songyang County,Zhejiang,0,0,0,0,0
2775,Suichang County,Zhejiang,0,0,0,0,0
2776,Yunhe County,Zhejiang,0,0,0,0,0
2777,Beilun District,Zhejiang,0,0,0,0,0
2778,Cixi City,Zhejiang,0,0,0,0,0
2779,Fenghua District,Zhejiang,0,0,0,0,0
2780,Haishu District,Zhejiang,0,0,0,0,0
2781,Jiangbei District,Zhejiang,0,0,0,0,0
2782,Ninghai County,Zhejiang,0,0,0,0,0
2783,Xiangshan County,Zhejiang,0,0,0,0,0
2784,Yinzhou District,Zhejiang,0,0,0,0,0
2785,Yuyao City,Zhejiang,0,0,0,0,0
2786,Zhenhai District,Zhejiang,0,0,0,0,0
2787,Changshan County,Zhejiang,0,0,0,0,0
2788,Jiangshan City,Zhejiang,0,0,0,0,0
2789,Kaihua County,Zhejiang,0,0,0,0,0
2790,Kecheng District,Zhejiang,0,0,0,0,0
2791,Longyou County,Zhejiang,0,0,0,0,0
2792,Qujiang District,Zhejiang,0,0,0,0,0
2793,Keqiao District,Zhejiang,0,0,0,0,0
2794,Shangyu District,Zhejiang,0,0,0,0,0
2795,Shengzhou City,Zhejiang,0,0,0,0,0
2796,Xinchang County,Zhejiang,0,0,0,0,0
2797,Yuecheng District,Zhejiang,0,0,0,0,0
2798,Zhuji City,Zhejiang,0,0,0,0,0
2799,Huangyan District,Zhejiang,0,0,0,0,0
2800,Jiaojiang District,Zhejiang,0,0,0,0,0
2801,Linhai City,Zhejiang,0,0,0,0,0
2802,Luqiao District,Zhejiang,0,0,0,0,0
2803,Sanmen County,Zhejiang,0,0,0,0,0
2804,Tiantai County,Zhejiang,0,0,0,0,0
2805,Wenling City,Zhejiang,0,0,0,0,0
2806,Xianju County,Zhejiang,0,0,0,0,0
2807,Yuhuan City,Zhejiang,0,0,0,0,0
2808,Cangnan County,Zhejiang,0,0,0,0,0
2809,Dongtou District,Zhejiang,0,0,0,0,0
2810,Yueqing City,Zhejiang,0,0,0,0,0
2811,Longgang City,Zhejiang,0,0,0,0,0
2812,Longwan District,Zhejiang,0,0,0,0,0
2813,Lucheng District,Zhejiang,0,0,0,0,0
2814,Ouhai District,Zhejiang,0,0,0,0,0
2815,Pingyang County,Zhejiang,0,0,0,0,0
2816,Rui'an City,Zhejiang,0,0,0,0,0
2817,Taishun County,Zhejiang,0,0,0,0,0
2818,Wencheng County,Zhejiang,0,0,0,0,0
2819,Yongjia County,Zhejiang,0,0,0,0,0
2820,Daishan County,Zhejiang,0,0,0,0,0
2821,Dinghai District,Zhejiang,0,0,0,0,0
2822,Putuo District,Zhejiang,0,0,0,0,0
2823,Shengsi County,Zhejiang,0,0,0,0,0
2824,Banan District ,Chongqing,299.73,0,299.73,0.01,0
2825,Beibei District,Chongqing,121.24,0,121.24,0.01,0
2826,Bishan District,Chongqing,143.28,0,143.28,0.01,0
2827,Chengkou County,Chongqing,0,0,0,0,0
2828,Dadukou District,Chongqing,12.59,0,12.59,0.01,0
2829,Dazhu District,Chongqing,230.89,0,230.89,0.01,0
2830,Dianjiang County,Chongqing,241.76,0,241.76,0.01,0
2831,Fengdu County,Chongqing,375.81,0,375.81,0.01,0
2832,Fengjie County,Chongqing,261.27,0,261.27,0.01,0
2833,Fuling District,Chongqing,439.28,0,439.28,0.01,0
2834,Hechuan District,Chongqing,409.74,2.2,411.94,0.01,0.01
2835,Jiangbei District,Chongqing,24.74,0,24.74,0.01,0
2836,Jiangjin District,Chongqing,500.93,0,500.93,0.01,0
2837,Jiulongpo District,Chongqing,75.54,0,75.54,0.01,0
2838,Kaizhou District,Chongqing,573.63,0,573.63,0.01,0
2839,Liangping District,Chongqing,345.84,0,345.84,0.01,0
2840,Nan'an District,Chongqing,46.16,0,46.16,0.01,0
2841,Nanchuan District,Chongqing,201.51,0,201.51,0.01,0
2842,Pengshui Miao and Tujia Autonomous County,Chongqing,0,0,0,0,0
2843,Qijiang District,Chongqing,267.86,1.06,268.92,0.01,0.01
2844,Qianjiang District,Chongqing,0,0,0,0,0
2845,Rongchang District,Chongqing,152.57,0,152.57,0.01,0
2846,Shapingba District,Chongqing,62.84,0,62.84,0.01,0
2847,Shizhu Tujia Autonomous County,Chongqing,338.32,0,338.32,0.01,0
2848,Tongliang District,Chongqing,210.55,0,210.55,0.01,0
2849,Tongnan District,Chongqing,299.42,2.84,302.26,0.01,0.01
2850,Wanzhou District,Chongqing,606.43,0,606.43,0.01,0
2851,WuShan County,Chongqing,4.4,0,4.4,0.01,0
2852,Wuxi County,Chongqing,16.79,0,16.79,0.01,0
2853,Wulong District,Chongqing,139.94,0,139.94,0.01,0
2854,Xiushan Tujia and Miao Autonomous County,Chongqing,0,0,0,0,0
2855,Yongchuan District,Chongqing,243.28,0,243.28,0.01,0
2856,Youyang Tujia and Miao Autonomous County,Chongqing,0,0,0,0,0
2857,Yubei District,Chongqing,232.43,0,232.43,0.01,0
2858,Yuzhong District,Chongqing,8.39,0,8.39,0.01,0
2859,Yunyang County,Chongqing,547.38,0,547.38,0.01,0
2860,Changshou District,Chongqing,241.02,0,241.02,0.01,0
2861,Zhong County,Chongqing,349.14,5.25,354.39,0.01,0.01
2862,Tiexi District,Jilin,34.31,0,34.31,0.25,0
